event_id,trading_day,time,symbol,category,event,context,origin,stage,rule,passed,actual,required,previous_state,state_changed,setup_score,rr,option_quality,candle_time,candle_open,candle_high,candle_low,candle_close,candle_volume,scanner_recommendation,execution_eligibility,execution_outcome,execution_reason,trade_status,telegram_status,telegram_reason,scan_id,candidate_key,trade_id
ea637b72dbaf1774e0134853,2026-07-31,2026-07-31 01:12:45 EDT,LRCX,Scanner,RULE FAILED,0.0 / required 65.0,Rule evaluation,Option,Option Quality,False,0.0,65.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
c1cb57de4411506c18c4976a,2026-07-31,2026-07-31 01:12:45 EDT,LRCX,Scanner,RULE FAILED,None / required LIVE_QUOTE,Rule evaluation,Realtime,Quote Freshness,False,,LIVE_QUOTE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
37d4fe09cfd2e44bf1f21dde,2026-07-31,2026-07-31 01:12:45 EDT,LRCX,Scanner,RULE PASSED,True / required True,Rule evaluation,Affordability,Affordability,True,True,True,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
36e625695261bad355e4855d,2026-07-31,2026-07-31 01:12:45 EDT,LRCX,Scanner,RULE FAILED,NOT_LIFECYCLE_EVENT / required ELIGIBLE,Rule evaluation,Telegram,Telegram,False,NOT_LIFECYCLE_EVENT,ELIGIBLE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
0c9056eab0e0e5a2bf778cf6,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,STALE STOCK DATA,Stock aggregate data is not real-time,Scanner decision,Decision,RISK_REJECTED,False,STALE_STOCK_DATA,ENTER or ENTER_PAPER,STALE STOCK DATA,False,57.0,2.41,,2026-07-30T23:57:00+00:00,195.25,195.47,195.16,195.22,5718.0,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_011159,,
8df96afcc2b44da59214ce75,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,RULE FAILED,57.0 / required 81.0,Rule evaluation,Entry,Setup,False,57.0,81.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
5a5c74e11aa25f10bf0600d5,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,RULE PASSED,2.41 / required 2.0,Rule evaluation,Risk,RR,True,2.41,2.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
ddd9d0addffbd763b06cb6bc,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,RULE FAILED,0.0 / required 65.0,Rule evaluation,Option,Option Quality,False,0.0,65.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
28c58bfc945120470018f10b,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,RULE FAILED,None / required LIVE_QUOTE,Rule evaluation,Realtime,Quote Freshness,False,,LIVE_QUOTE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
c7d7ec6f889b97b796be732f,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,RULE PASSED,True / required True,Rule evaluation,Affordability,Affordability,True,True,True,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
18320dc9b1b3ec359f53f849,2026-07-31,2026-07-31 01:12:47 EDT,MRVL,Scanner,RULE FAILED,NOT_LIFECYCLE_EVENT / required ELIGIBLE,Rule evaluation,Telegram,Telegram,False,NOT_LIFECYCLE_EVENT,ELIGIBLE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
91a607d2d05bcee401b7298b,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,STALE STOCK DATA,Stock aggregate data is not real-time,Scanner decision,Decision,RISK_REJECTED,False,STALE_STOCK_DATA,ENTER or ENTER_PAPER,STALE STOCK DATA,False,50.0,1.7,,2026-07-30T23:57:00+00:00,129.54,129.55,129.19,129.2,20090.83,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_011159,,
c00a056d88d6d16dc96cb8b2,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,RULE FAILED,50.0 / required 81.0,Rule evaluation,Entry,Setup,False,50.0,81.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
623c75dcd3aebef36f79c859,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,RULE FAILED,1.7 / required 2.0,Rule evaluation,Risk,RR,False,1.7,2.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
80dc33421afc05b1c2268f24,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,RULE FAILED,0.0 / required 65.0,Rule evaluation,Option,Option Quality,False,0.0,65.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
36d6cf7f5f04328705991b86,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,RULE FAILED,None / required LIVE_QUOTE,Rule evaluation,Realtime,Quote Freshness,False,,LIVE_QUOTE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
f7ee8f6fc443bf46647abb55,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,RULE PASSED,True / required True,Rule evaluation,Affordability,Affordability,True,True,True,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
aad5fc70fba159b6621dcbf7,2026-07-31,2026-07-31 01:12:49 EDT,ORCL,Scanner,RULE FAILED,NOT_LIFECYCLE_EVENT / required ELIGIBLE,Rule evaluation,Telegram,Telegram,False,NOT_LIFECYCLE_EVENT,ELIGIBLE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
43a8edcd487693c78438e1c2,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,STALE STOCK DATA,Stock aggregate data is not real-time,Scanner decision,Decision,NO_ENTRY_TRIGGER,False,STALE_STOCK_DATA,ENTER or ENTER_PAPER,STALE STOCK DATA,False,56.0,1.28,,2026-07-30T23:52:00+00:00,326.25,326.25,326.25,326.25,262.09,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_011159,,
1b3302aac1663908f65e44a8,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,RULE FAILED,56.0 / required 85.0,Rule evaluation,Entry,Setup,False,56.0,85.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
f43c5b2f6b7eaceaa185d4ee,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,RULE FAILED,1.28 / required 2.0,Rule evaluation,Risk,RR,False,1.28,2.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
72f85ff8b6393a2c2af8f0e4,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,RULE FAILED,0.0 / required 65.0,Rule evaluation,Option,Option Quality,False,0.0,65.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
5c1514b35d0765ada0d12f4e,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,RULE FAILED,None / required LIVE_QUOTE,Rule evaluation,Realtime,Quote Freshness,False,,LIVE_QUOTE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
3b179c9ec2492103f1d12ef3,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,RULE PASSED,True / required True,Rule evaluation,Affordability,Affordability,True,True,True,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
2d2d00167b82d1a60d894ea2,2026-07-31,2026-07-31 01:12:51 EDT,PANW,Scanner,RULE FAILED,NOT_LIFECYCLE_EVENT / required ELIGIBLE,Rule evaluation,Telegram,Telegram,False,NOT_LIFECYCLE_EVENT,ELIGIBLE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
11dd7ac2d4e4200881863ec2,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,STALE STOCK DATA,Stock aggregate data is not real-time,Scanner decision,Decision,NO_ENTRY_TRIGGER,False,STALE_STOCK_DATA,ENTER or ENTER_PAPER,STALE STOCK DATA,False,53.0,2.22,,2026-07-30T23:57:00+00:00,124.42,124.6,124.39,124.58,42972.47,NO_RECOMMENDATION,NOT_REQUESTED,NOT_REQUESTED,,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_011159,,
f2730e0a7f3df9b329de441f,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,RULE FAILED,53.0 / required 81.0,Rule evaluation,Entry,Setup,False,53.0,81.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
6403d4e53531911e6828beaf,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,RULE PASSED,2.22 / required 2.0,Rule evaluation,Risk,RR,True,2.22,2.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
5bbec64ead12a2ea5a55b2cb,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,RULE FAILED,0.0 / required 65.0,Rule evaluation,Option,Option Quality,False,0.0,65.0,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
9cc7a4a5e366992368d721cc,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,RULE FAILED,None / required LIVE_QUOTE,Rule evaluation,Realtime,Quote Freshness,False,,LIVE_QUOTE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
42957e50edaba24153a418a5,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,RULE PASSED,True / required True,Rule evaluation,Affordability,Affordability,True,True,True,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
5cb5e6946076701f30d18289,2026-07-31,2026-07-31 01:12:53 EDT,SOXL,Scanner,RULE FAILED,NOT_LIFECYCLE_EVENT / required ELIGIBLE,Rule evaluation,Telegram,Telegram,False,NOT_LIFECYCLE_EVENT,ELIGIBLE,,,,,,,,,,,,,,,,,,,2026-07-31_011159,,
02340b71f2e1ea275c306b9a,2026-07-31,2026-07-31 00:39:13,SYSTEM,Paper,SKIPPED,outside auto-entry window,Auto-paper gate,Auto-paper,,False,,,,,,,,,,,,,,,,SKIPPED,outside auto-entry window,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_003913,,
13291b89667ad3276196614c,2026-07-31,2026-07-31 00:53:16,SYSTEM,Paper,SKIPPED,outside auto-entry window,Auto-paper gate,Auto-paper,,False,,,,,,,,,,,,,,,,SKIPPED,outside auto-entry window,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_005316,,
123d78499b696d231848610d,2026-07-31,2026-07-31 01:12:55,SYSTEM,Paper,SKIPPED,outside auto-entry window,Auto-paper gate,Auto-paper,,False,,,,,,,,,,,,,,,,SKIPPED,outside auto-entry window,NOT_CREATED,NO_LIFECYCLE_EVENT,NO_LIFECYCLE_EVENT,2026-07-31_011255,,
